"","lon","lat","phys","slope","aspect"
"58409450010538",-78.918177,39.80954,2,39,345
"58396092010538",-75.827427,41.352857,2,33,155
"58555557010538",-78.954834,41.552499,2,0,0
"58570968010538",-78.788721,41.873571,2,20,320
"58570868010538",-78.909614,41.940083,2,43,335
"58574158010538",-76.502692,40.737173,1,24,15
"68300061010538",-80.23033,41.55484,2,0,0
"68291364010538",-76.00331,40.64933,2,62,360
"76903189010538",-78.1754,40.36434,2,52,323
"76878113010538",-76.38674,41.39452,2,1.5,0
"23990780010478",-79.262151,33.227993,2,0,0
"75728659010478",-81.562095,34.281543,2,11.5,165
"126139682010478",-81.423324,34.316854,2,5.5,287.5
"86121497010661",-103.816148,44.115787,1,23,45
"20658992010478",-84.240305,36.456048,2,40,233
"20655898010478",-83.394057,35.83496,2,39.5,85
"20649978010478",-89.636663,35.785833,2,0,0
"20635557010478",-88.609935,35.911746,2,8.5,279.5
"20635264010478",-86.513851,35.504049,2,41,208
"76868808010478",-87.978333,36.139858,2,27,245.5
"17546614010478",-95.598561,30.490435,2,0,0
"20006049010478",-94.533291,31.288546,2,0,0
"20034091010478",-94.918179,31.944103,2,10.5,177.5
"20053016010478",-94.942112,31.199095,2,0,0
"20060015010478",-94.689935,31.029324,2,0,0
"71250671010478",-95.047969,30.580624,2,0,0
"71258709010478",-94.43691,30.941572,2,17,95
"30742250010478",-81.450769,37.03441,1,22,255
"79227796010478",-79.858128,37.197023,2,45,30
"79209945010478",-79.241156,38.402028,1,40,325
"79178535010478",-82.856154,36.859963,2,5,235
"100208821010478",-78.716286,37.48526,2,27,72
"100203242010478",-79.305496,38.186183,2,60,300
"30744881010478",-79.638905,37.50399,1,48,120
"55969182010538",-73.410232,43.611634,2,37,57
"73600735010538",-72.618016,44.141857,2,23,258
"62286382010538",-72.809289,43.355666,3,0,0
"122567020010661",-72.921614,43.827041,2,30,62
"69763019010661",-89.465624,46.074923,2,12,5
"69784780010661",-92.72968,45.608608,2,2,0
"69786811010661",-89.459227,44.555558,3,0.5,0
"90678266010661",-90.237374,44.313614,3,1.5,0
"90725840010661",-90.160391,43.348764,2,31,134
"96245356010661",-88.957224,45.924577,2,1,0
"96221170010661",-88.505927,45.30807,2,42.5,246
"96237071010661",-92.184179,46.188423,2,5,300
"96237674010661",-91.562407,46.679027,2,0.5,0
"102482969010661",-88.146407,45.629628,2,14,290
"102488376010661",-91.752266,45.710115,2,17,182.5
"102483986010661",-90.332026,44.106524,3,2,0
"102554340010661",-90.668108,46.08624,2,2,0
"102551892010661",-90.398019,45.21351,3,2,0
"102551898010661",-91.115456,44.169776,2,50,230
"102555474010661",-90.260175,44.510131,2,0.5,0
"102549747010661",-89.899817,42.886345,2,12,305
"60287088010538",-81.423268,39.361467,2,13,241
"75121250010538",-80.546547,38.802338,2,33,52
"66736391010538",-82.276252,37.967368,2,29,5
"122560600010661",-81.666157,38.051801,2,56,231
"122560592010661",-81.46596,38.109935,2,46,326
"122560108010661",-80.478447,37.471302,2,35,134
"122560800010661",-82.001828,38.666663,2,29,306
"249603592010854",-66.239268,18.14744,NA,55.5,13.5
"249603742010854",-66.966923,17.950829,NA,31,26
"22303480010478",-86.204075,34.926338,1,30,332.5
"22337667010478",-87.133245,31.813359,2,0,0
"22349881010478",-86.772609,33.894702,2,37,55
"38915832010478",-85.112589,32.437961,2,1.5,0
"59494042010478",-92.533579,35.071425,2,21.5,141
"59467658010478",-92.348643,33.013942,2,0,0
"121355641010478",-92.070245,36.294817,2,7,210
"65356076010538",-75.505059,38.608454,2,0,0
"20239415010478",-86.649107,30.698744,2,1.5,0
"90818844010478",-85.021152,29.846777,2,0,0
"20233384010478",-86.674514,30.499431,1,0.5,0
"20368049010478",-82.398762,28.839355,1,1.5,0
"20228908010478",-82.521812,28.522351,1,0.5,0
"61378148010478",-83.90106,34.183567,2,16,351
"61316389010478",-84.017432,32.910487,2,6,198
"76921621010478",-81.747337,32.154517,1,0,0
"76782204010478",-82.141113,30.82918,3,0,0
"76767137010478",-83.702165,32.950096,2,0,0
"76947604010478",-83.317078,34.64948,1,33,197
"123987948010478",-81.574216,32.184273,2,0,0
"123945425010478",-84.215454,31.53417,2,0,0
"123917566010478",-84.603515,33.209275,2,0,0
"123997875010478",-84.475453,34.373822,2,16,162.5
"86098406010661",-90.365673,40.443021,2,14,1
"102164785010661",-89.851361,39.085466,2,5,141
"102490377010661",-88.95467,37.9847,2,18,245
"102493116010661",-89.373905,37.579359,2,45,151
"102492774010661",-89.629034,38.23268,2,7,340
"90567732010661",-86.295529,38.20156,2,20,350
"102309200010661",-86.19741,40.959776,2,1,0
"74618499010478",-83.764836,37.765232,2,5,347
"74724836010478",-88.05296,36.878423,2,18.5,10
"75576480010478",-84.566557,38.794847,2,31.5,24
"75618492010478",-85.876261,37.933704,2,17.5,175.5
"75599347010478",-86.371331,37.072117,2,28,160
"70522227010478",-90.354531,30.017386,3,0,0
"70366277010478",-91.661878,30.4983,2,0,0
"65326531010538",-76.115757,39.571281,2,9,25
"53070906010538",-69.949609,46.72125,2,0,0
"70582845010538",-69.66546,46.64637,2,14,62
"70616097010538",-69.01646,44.62922,2,27,5
"70387899010538",-68.29952,45.63567,2,7,105
"70382503010538",-69.46608,46.79733,2,0,0
"70408154010538",-68.78236,44.60918,2,14,232
"75856138010538",-68.33914,45.97996,2,0,0
"75753623010538",-69.65152,46.54254,2,0,0
"75755515010538",-69.00399,46.37002,2,7,95
"75770351010538",-69.84236,45.4055,2,0,0
"75976209010538",-68.36063,44.26219,2,5,205
"54979434010661",-85.592645,45.688305,2,6,30
"55202425010661",-84.80042,45.379768,3,1,0
"55914451010661",-85.364794,43.840796,2,9,14
"100228544010661",-89.17139,47.913598,2,15,282
"102451700010661",-85.047868,46.241796,3,0.5,0
"102443414010661",-85.136483,46.711875,1,2,0
"102443165010661",-86.116589,42.9196,2,3,0
"102509790010661",-87.826455,46.704538,2,5,300
"102510399010661",-85.873753,44.727204,2,8,50
"102508347010661",-84.778985,44.134627,3,0.5,0
"102509124010661",-85.849159,43.658845,2,5,231
"102507534010661",-83.855964,42.425309,2,20,90
"68647552010661",-94.059292,47.182076,2,0.5,0
"68664697010661",-95.525331,47.259474,2,12.5,1
"68840941010661",-91.973661,43.79139,2,0,0
"92369663010661",-89.850153,47.919527,2,0,0
"92285074010661",-94.299508,47.978696,2,0,0
"92637268010661",-93.271951,46.480905,2,0,0
"92217147010661",-95.869832,46.899381,2,1.5,0
"92314785010661",-93.970952,46.087461,3,0,0
"92304273010661",-92.983983,46.248802,2,3.5,17.5
"99271222010661",-94.188595,48.083884,3,0,0
"99040229010661",-93.237729,46.440637,2,3,140
"99274005010661",-93.44252,46.583436,2,20,170
"98937150010661",-94.076677,46.837244,2,8.5,58
"98941184010661",-94.017213,47.002361,3,0,0
"98989169010661",-92.48787,46.330312,2,0,0
"102458312010661",-91.916921,47.569126,3,0,0
"102453248010661",-92.213263,47.952917,2,0,0
"102458384010661",-92.338007,46.375832,2,6,230
"102556183010661",-90.738515,47.905912,2,15,170
"102557563010661",-93.268148,47.44778,2,0,0
"92146099010661",-90.319454,37.436837,1,11,35
"92407465010661",-91.975252,37.851335,1,27,124
"97524068010661",-90.314275,36.884287,2,6,8
"97512628010661",-91.079333,37.633266,1,15,344.5
"102533625010661",-91.305787,37.855452,1,3,0
"102533808010661",-91.531499,36.582582,1,10,60
"102530322010661",-91.499997,37.194804,1,20,86
"102530601010661",-91.490563,38.784091,1,17,190
"85154999010478",-90.652196,32.433696,2,20,9.5
"100606572010478",-89.514991,33.65875,2,4.5,127.5
"85163669010478",-88.747501,31.50159,2,5.5,340.5
"100518507010478",-90.253923,31.765333,2,16,360
"100620525010478",-88.887466,32.578192,2,7,102.5
"29959994010478",-78.699935,36.324971,2,0,0
"29991206010478",-81.541923,36.08625,2,63.5,327
"29980562010478",-77.383431,35.323457,2,0,0
"29954665010478",-83.211256,35.164487,1,44.5,288
"55127808010478",-82.284165,35.622394,1,37.5,101
"54977195010478",-77.773186,34.434073,3,0,0
"55895158010538",-71.014686,44.035677,3,0,0
"55902227010538",-71.721605,43.665476,2,24,293
"55914292010538",-72.226807,43.481404,2,25,199
"62230949010538",-70.997257,43.785177,2,8,325
"62232710010538",-72.078396,42.832356,2,7,246
"73080860010538",-71.660836,44.090934,2,28,204
"122407188010661",-71.917932,42.955085,2,5,287
"65401790010538",-74.400074,39.839366,2,0,0
"53757163010538",-73.663779,43.835419,2,10,235
"53935606010538",-73.79917,44.424809,2,8,148
"53958445010538",-76.991666,42.292541,2,2.5,37.5
"65155044010538",-74.381292,44.269292,2,0,0
"64276609010538",-74.720894,43.271407,2,11,193
"65197855010538",-73.550491,43.643729,2,77,70
"74934415010538",-73.951808,44.036585,2,38,130
"122563709010661",-74.389547,43.33899,2,23,62
"122563551010661",-73.794511,43.726163,2,10,86
"122563249010661",-73.276627,43.156212,2,18,178
"59877487010538",-82.245906,39.484068,2,35,115.5
"72754239010538",-82.87069,40.122582,2,19,189
"157322339010478",-94.602443,33.930833,2,0.5,0
"124102649010478",-95.12997,35.845766,2,16.5,310
"157286883010478",-95.976247,34.679433,2,8.5,117.5
"157261796010478",-95.122538,33.979207,2,7,173.5
"157312088010478",-94.713608,35.023795,2,4.5,156.5
"157309777010478",-94.618266,34.71775,2,31,188
"58400980010538",-77.677819,40.454439,2,20,328
"58357579010538",-79.238283,41.771714,2,8,271
"58554161010538",-78.264576,41.200248,2,7,208
"68318518010538",-76.60142,41.38227,2,27,72
"76863006010538",-78.09288,41.418,2,9,218
"76875110010538",-76.15034,40.91562,1,55,355
"122562294010661",-78.843,41.57157,2,6,332
"122556729010661",-71.76525,41.564017,2,10,179
"24095920010478",-80.738692,34.633688,2,11,226.5
"24051449010478",-83.110947,34.865531,2,22.5,43.5
"75717725010478",-81.028959,32.450631,2,0,0
"126147029010478",-81.801828,34.837876,2,7.5,127.5
"20656127010478",-87.772159,36.479868,2,9,23.5
"20650599010478",-87.194079,35.515934,2,9.5,330
"20653684010478",-82.690105,36.31219,2,34,76
"76838532010478",-88.771182,35.085904,2,35.5,100.5
"17493419010478",-93.614431,31.172247,2,10,202.5
"71272322010478",-94.801662,30.470981,2,0,0
"30582846010478",-79.667384,36.614936,2,15,98
"30571145010478",-79.156727,38.447109,1,62,170
"79227446010478",-80.001671,36.869776,2,32,320
"79180439010478",-78.128356,36.790331,2,8,246
"79226281010478",-77.624363,38.625622,2,0,0
"79179179010478",-77.701658,39.084375,2,10,199
"100176177010478",-78.376797,36.847948,2,0,0
"142940386010478",-79.016685,38.059603,1,28,330
"142940613010478",-79.714134,37.870088,1,50,200
"73610272010538",-72.913354,43.983113,2,16,112
"122566828010661",-71.778846,44.641097,2,15,96
"69923515010661",-88.106073,45.552621,2,2,0
"69772894010661",-91.638403,45.697532,2,8,38
"90741782010661",-90.759321,47.017117,2,3.5,172.5
"90772902010661",-90.064614,46.204158,2,13,257
"90621552010661",-90.523005,43.054026,2,16,60
"90718457010661",-90.522648,43.237237,2,9,205
"90637872010661",-87.669238,44.669509,3,0,0
"96274710010661",-92.461056,45.383103,2,6,175
"96284421010661",-91.090407,45.344417,3,0.5,0
"96180214010661",-91.728624,45.811371,2,5,18
"96288007010661",-89.891369,43.288827,2,0,0
"102485231010661",-88.357881,45.566185,2,10,350
"102484550010661",-90.843084,45.481993,2,3,0
"102483815010661",-90.124291,43.311128,2,20,1
"102489471010661",-89.73923,43.232713,2,1,0
"102553842010661",-89.944283,45.664221,3,0,0
"102549876010661",-89.189987,46.049243,2,4,0
"102550779010661",-90.974135,45.978886,3,1,0
"102550002010661",-89.826902,43.991145,1,55,279
"102552141010661",-90.425949,44.374692,2,1.5,0
"60260378010538",-80.930308,39.080143,2,35,223
"75134165010538",-81.836181,38.816486,2,17,104
"75117558010538",-81.531699,37.699119,2,74,73
"122559799010661",-78.630724,39.475657,2,68,83
"249604063010854",-66.610663,18.312729,NA,38.5,204.5
"22343851010478",-85.968907,34.619067,1,30,340
"22348400010478",-86.8696,33.320837,2,15.5,261.5
"22346808010478",-86.399162,34.224733,2,25,250
"22332573010478",-85.150438,31.557157,2,12.5,275
"22304332010478",-86.643128,34.67113,1,30,55
"22301912010478",-88.111379,31.685883,2,90,50
"59435059010478",-92.213651,34.853147,2,0,0
"59483695010478",-93.017301,33.23169,2,0,0
"59555415010478",-92.065106,35.638838,2,43,148
"82510296010478",-91.37144,35.235507,3,0,0
"121352421010478",-93.124853,33.097612,2,0,0
"121293531010478",-93.567856,34.230526,2,9.5,208
"121330340010478",-93.674935,34.37178,2,39.5,207.5
"62290501010538",-72.491732,42.016472,2,0,0
"74333380010538",-73.225615,41.676225,2,16,279
"20330316010478",-83.710171,30.146262,2,0.5,0
"20249556010478",-85.331549,30.648326,1,0,0
"20240858010478",-80.889423,28.01776,2,0,0
"20227902010478",-83.172624,30.559949,2,0,0
"61419004010478",-83.34888,31.775675,2,0,0
"61350110010478",-83.129004,32.713566,2,10,312.5
"61260486010478",-85.520777,34.698374,1,30.5,279.5
"61363934010478",-82.692304,31.088823,2,0,0
"76359855010478",-84.33236,34.767686,2,64,7
"216102304010854",-82.849412,33.95255,2,0,0
"123918414010478",-84.27156,31.32872,2,0,0
"123899798010478",-84.384757,32.903576,2,15,350
"123997237010478",-85.196293,34.438551,2,1,0
"90921599010661",-91.403259,40.869871,2,38,120
"96319642010661",-88.90618,37.372883,2,18,302
"57202173010661",-86.397754,39.169666,2,35,330
"57218309010661",-86.825618,39.336865,2,25,130
"95840081010661",-86.935799,39.684281,2,16,133
"102310169010661",-86.211976,38.262649,2,28,295
"102497985010661",-85.895013,38.287225,2,47,177
"74688289010478",-86.180393,37.495284,2,0,0
"75586969010478",-83.686351,37.879175,2,69,177
"70507037010478",-93.504408,32.713595,2,0,0
"70437962010478",-90.305689,30.486197,2,0,0
"55936723010538",-72.825847,42.594643,2,14,302
"74379854010538",-71.999422,42.11493,2,15,301
"122558418010661",-76.684744,39.417069,2,9,38
"122558284010661",-77.243191,39.011997,2,1.5,0
"53061320010538",-67.948367,44.749818,2,29,66
"53073731010538",-70.617907,45.329496,2,18,120
"70581930010538",-67.92282,45.84685,2,0,0
"75800056010538",-69.18892,47.34667,3,0,0
"75804694010538",-68.75076,46.88933,2,20,345
"75850333010538",-68.11826,47.13055,2,0,0
"75817200010538",-68.27537,44.48317,2,5,100
"75976343010538",-69.48724,45.53722,2,28,286
"89656517010661",-86.038897,46.489122,2,1.5,0
"89660125010661",-86.151863,46.239506,1,0,0
"89688195010661",-89.719184,46.68902,2,1,0
"100234823010661",-85.764851,46.21266,2,5,315
"100185301010661",-85.546695,44.435972,1,0,0
"102510627010661",-84.597553,45.199244,2,15,115
"68802024010661",-93.480635,47.7752,3,0,0
"68791133010661",-93.936931,47.491861,2,0,0
"68842139010661",-92.23246,43.63884,2,5,175
"92254395010661",-92.958518,47.135566,3,0,0
"92224025010661",-94.445422,48.263858,3,0,0
"92336482010661",-94.828871,48.376309,3,0,0
"92309506010661",-95.242685,44.659098,1,2.5,27.5
"98924573010661",-93.476068,48.160448,2,0,0
"102462851010661",-90.583511,47.70654,2,16,140
"102458093010661",-91.503104,47.266418,2,1.5,0
"102461084010661",-95.151092,48.248377,3,0,0
"102459407010661",-93.334099,47.703983,2,0,0
"102452375010661",-91.716644,44.014122,2,23,160
"102462008010661",-96.314538,48.465629,2,0,0
"102561622010661",-90.546941,47.832421,2,0,0
"102561943010661",-92.016849,47.261266,3,0,0
"102561106010661",-95.907767,48.793253,2,0.5,0
"102556084010661",-91.762898,43.810882,2,30,40
"92408192010661",-90.844208,36.674504,2,1,0
"97491587010661",-91.379707,37.388169,1,33,290
"97477895010661",-92.155683,36.771926,1,30,355
"102467603010661",-90.990187,37.98001,1,26,135
"102533292010661",-90.539933,36.864618,1,10,193
"100603058010478",-88.407342,33.965882,2,11.5,279
"85229018010478",-90.036274,33.178835,2,6,120
"100648525010478",-89.617552,33.743627,2,0,0
"100548788010478",-88.961995,33.129685,2,1.5,0
"100674071010478",-91.321528,31.480117,2,0,0
"30085245010478",-82.472093,35.865132,2,30,330.5
"30075253010478",-77.737639,35.854132,2,0,0
"94605092010478",-82.213188,35.71047,2,63,181
"85451099010661",-103.510177,47.267739,1,30,360
"55885202010538",-71.844448,44.037295,2,35,42
"55895047010538",-71.04514,43.737918,3,0,0
"62168862010538",-72.314493,43.514499,2,15,305
"122407328010661",-72.31625,43.220087,2,5,289
"122558528010661",-74.461711,39.655051,1,0,0
"53725516010538",-76.09176,43.489898,2,7,243
"53715636010538",-75.288494,44.075729,2,0,0
"53706275010538",-73.919791,43.468154,2,10,32
"53742913010538",-79.043545,42.429778,2,90,185
"53958586010538",-76.962021,42.880363,2,0,0
"53955900010538",-74.66631,43.934552,2,47,295
"53939497010538",-74.118148,42.64363,2,7,180
"53964783010538",-74.045799,41.669343,2,13,110
"65157744010538",-74.321255,43.357181,2,11,15
"74923807010538",-75.143628,44.221546,2,9,256
"74919873010538",-73.377586,42.748242,2,13,216
"122564039010661",-74.914968,44.237751,2,11,210
"122563837010661",-74.862284,43.462335,2,12,152
"122563339010661",-73.327032,43.546543,3,0,0
"122563379010661",-74.534528,42.106535,2,59,57
"66409736010538",-82.691864,39.101887,2,86.5,280
"66406311010538",-81.072875,41.706025,2,0,0
"76388918010538",-82.493514,39.088048,2,58,93
"76389056010538",-82.643747,39.424111,2,48,277
"58391351010538",-78.958546,41.302452,2,9,222
"58568999010538",-77.229053,41.531534,2,16,113
"68280140010538",-76.88071,41.47882,2,10,250
"76881465010538",-77.30443,41.60728,2,42,115
"122561220010661",-75.79437,40.54049,2,22,35
"55943647010538",-71.561761,41.901269,2,15,136
"23983648010478",-80.480064,33.664958,2,0,0
"24114182010478",-83.276674,34.796005,2,6,240
"24084042010478",-80.277614,34.360512,3,0,0
"24102104010478",-83.316773,34.749741,2,29.5,212.5
"24051627010478",-83.060344,34.915943,2,20,192.5
"75688556010478",-80.996405,33.237682,3,0,0
"102546522010661",-101.632296,43.616788,2,5,25
"20650797010478",-87.397937,36.527719,2,9,343.5
"20653781010478",-85.75422,35.220196,2,36.5,205
"20638397010478",-87.966038,35.243043,2,55,232.5
"76868172010478",-84.292092,36.10275,2,20.5,257
"93819860010478",-89.323971,36.433994,2,0,0
"71265196010478",-95.297892,29.606437,2,0,0
"30611057010478",-76.904602,36.992894,2,0,0
"30557029010478",-80.301721,36.788908,2,21,205
"30714494010478",-79.573308,37.525574,1,50,310
"30567642010478",-80.184429,37.331521,1,84,150
"30600086010478",-82.59921,36.827407,2,16.5,340
"79225014010478",-77.472037,37.067214,2,0,0
"100211919010478",-77.463813,37.944338,2,6,190
"55962660010538",-72.207793,44.486347,2,0,0
"55952257010538",-72.764997,44.807443,2,16,355
"55952590010538",-72.892014,44.868389,2,11,85
"122566902010661",-72.52843,43.56763,2,25,250
"69760310010661",-91.218061,43.609205,2,43,212
"90692962010661",-89.785944,46.059661,2,15,357
"90679978010661",-90.936045,45.770321,2,1.5,0
"90702870010661",-88.089347,43.339356,2,0.5,0
"97228010010661",-89.333835,46.088289,2,0.5,0
"96183137010661",-90.547021,43.115366,2,9,285
"102487229010661",-89.184611,45.997862,2,15,134
"102487412010661",-90.256187,44.663914,2,2,0
"102485864010661",-91.863518,44.616156,2,42,210
"102484214010661",-90.884449,43.430868,2,55,30
"102556014010661",-90.528996,46.564498,2,3,0
"66768100010538",-80.198304,39.21936,2,68,120
"75106047010538",-79.689302,38.845056,2,30,254
"75142364010538",-81.110181,37.480527,2,19,181
"122560494010661",-81.453119,37.659916,2,48,95
"249603837010854",-66.469079,18.208723,NA,20.5,247.5
"249604041010854",-65.846595,18.316839,NA,66,208.5
"22307051010478",-85.613298,31.386147,2,10,290
"22339538010478",-87.231393,34.149833,2,43,225
"22344778010478",-87.90471,32.070994,2,0,0
"22331325010478",-86.374504,31.435526,3,0,0
"22349952010478",-85.980372,32.172638,2,2,0
"22350166010478",-85.421094,32.873161,2,8,160
"22345610010478",-86.159166,34.89291,1,26,230
"59416119010478",-91.838151,33.920865,2,0,0
"59529845010478",-92.501987,35.826425,2,27.5,230
"82550833010478",-90.098465,35.928357,2,0,0
"82510120010478",-91.308027,34.939676,2,0,0
"82530932010478",-93.917532,35.729966,2,12.5,301.5
"82504163010478",-92.120561,35.80498,2,12,168
"121322499010478",-93.687358,33.190362,2,17,48.5
"20335036010478",-85.91152,30.510458,3,0,0
"20268270010478",-82.256309,26.688749,1,0.5,0
"61519494010478",-83.464176,34.872497,1,47,290
"61632352010478",-82.764656,31.874884,2,0,0
"61185843010478",-83.692232,31.933715,2,0,0
"61353711010478",-83.622072,32.887014,3,5,12.5
"61300722010478",-85.017624,32.717028,2,17,297
"61213841010478",-84.011163,32.96649,2,6.5,129
"76335016010478",-82.023649,32.092669,2,6,124.5
"76410180010478",-85.077021,34.840924,2,10,104
"76779681010478",-84.916016,33.745178,2,0,0
"123903275010478",-82.652482,33.503604,2,11.5,136.5
"70047620010661",-91.277902,42.682125,2,44,265
"102499065010661",-92.540988,42.892942,2,5,250
"86094882010661",-89.288195,37.290369,1,32,267
"86107739010661",-88.132818,38.670309,2,1.5,0
"102163054010661",-87.810378,38.999999,2,0.5,0
"102492321010661",-90.592484,40.004104,2,26,328
"57128128010661",-86.256357,39.117236,2,33,310
"90566055010661",-85.582648,40.532463,2,10,245
"102308741010661",-86.750322,37.999976,2,1,0
"102498045010661",-86.637459,38.875868,2,20,353
"102496941010661",-86.996836,39.181592,2,1,0
"74636836010478",-83.436908,36.851679,2,8,163
"74716772010478",-83.31675,37.470003,1,75,344
"74698922010478",-88.326347,37.066114,2,0,0
"74640553010478",-82.848424,37.735831,2,40,82
"74592130010478",-84.786529,38.816488,2,28,75
"74728820010478",-85.365624,37.028822,2,14.5,245
"29113782010478",-87.773209,37.835245,2,0,0
"95307780010478",-83.279048,38.368469,1,31.5,149.5
"95278270010478",-85.200087,37.207006,2,40.5,344
"70524787010478",-91.664844,30.3672,2,0,0
"70539855010478",-91.261364,30.841718,2,22,102.5
"70453031010478",-92.194503,31.160667,2,0,0
"70367162010478",-92.623205,31.19604,2,2.5,12.5
"122556301010661",-71.279348,42.283511,3,0,0
"70618333010538",-67.54791,44.72188,3,0,0
"70590087010538",-69.61386,46.01182,2,0,0
"70599976010538",-69.3699,46.05301,2,0,0
"70390499010538",-68.21316,46.40141,2,0,0
"70380061010538",-68.21529,45.71847,3,0,0
"70424637010538",-69.2365,45.21952,2,12,343
"70411521010538",-69.57787,43.91202,2,0,0
"75851799010538",-68.52466,44.47333,2,5,233
"75824436010538",-69.77288,44.54321,2,7,310
"75976587010538",-69.77409,45.19763,2,0,0
"55342290010661",-88.275635,46.410854,2,20,100
"54959842010661",-85.901389,44.600078,2,15,22
"55194961010661",-84.857075,45.615537,3,0.5,0
"89591428010661",-88.482125,46.267987,2,0,0
"89680834010661",-84.26351,44.25477,3,0.5,0
"100232649010661",-85.512613,46.386518,3,0,0
"102443447010661",-85.509081,46.290128,2,0,0
"102451355010661",-88.634613,46.697928,2,5,230
"102444149010661",-89.617761,46.758111,2,1,0
"102442811010661",-85.056369,44.608544,2,2,0
"102323170010661",-83.461184,42.685139,2,21,267
"102510090010661",-89.187001,46.895125,2,8,15
"102513789010661",-89.009146,46.360334,3,1,0
"102507930010661",-84.429583,43.737402,3,1,0
"102508722010661",-84.795415,45.110287,2,9,190
"68766934010661",-91.122225,47.771227,2,3,130
"68717194010661",-92.798417,47.883881,3,0,0
"68872565010661",-94.744052,48.275323,3,0,0
"68847801010661",-95.030872,47.251776,2,0,0
"68793771010661",-93.079838,47.710705,2,24,194
"92329207010661",-91.441751,47.765632,3,36,106
"92235007010661",-92.823619,48.296382,2,0,0
"92366157010661",-95.307603,47.572027,2,0,0
"92271358010661",-93.125467,46.113621,2,0,0
"99277471010661",-92.672558,46.602314,2,1,0
"98949230010661",-90.567066,48.0854,2,10,30
"98921906010661",-93.117226,47.913885,3,0,0
"98930848010661",-94.094326,48.406205,3,0,0
"99045100010661",-95.376922,46.866999,2,8,228
"99218567010661",-93.703891,47.318385,2,0,0
"102458549010661",-92.283513,48.100157,2,6,312
"102452873010661",-92.071185,46.943167,2,5,55
"102453314010661",-92.715025,47.04856,2,0,0
"102461522010661",-95.758268,46.808552,2,10,160
"102456266010661",-95.576625,48.246296,2,0,0
"102460826010661",-94.711165,48.372185,3,0,0
"102462830010661",-91.276912,43.612328,2,50,75
"102556120010661",-90.625224,47.752175,2,5,140
"102556492010661",-91.668846,47.458126,3,0,0
"102564094010661",-94.527338,47.226468,2,3,0
"70382263010661",-94.108421,37.588097,1,7,120
"70220100010661",-90.720307,38.615015,1,16,179.5
"92116646010661",-90.699588,36.693421,1,12,125
"92400596010661",-90.129208,37.986609,1,26.5,326
"97521106010661",-94.391734,38.081693,2,6,110
"102464504010661",-92.18269,36.726585,1,35,85
"102531279010661",-92.462302,38.142373,2,9,122
"100516714010478",-88.926853,33.59213,2,0,0
"100577529010478",-89.840186,34.397667,2,0,0
"85161375010478",-88.545184,31.763253,2,1,0
"30009839010478",-78.628562,34.748898,1,0,0
"29991326010478",-81.459948,36.012721,2,46,71
"29989612010478",-75.812798,35.872896,3,0,0
"55130534010478",-76.456863,36.545706,3,0,0
"55014716010478",-81.780456,35.815883,2,46,138
"94570781010478",-79.103107,34.413925,2,0,0
"55005192010478",-81.813225,36.037768,2,31.5,79.5
"85253743010661",-96.286573,41.039268,1,50,255
"55877717010538",-71.379995,45.139669,2,5,60
"55882846010538",-71.658745,43.80354,2,40,244
"73079499010538",-71.956789,43.747641,2,30,130
"122407282010661",-71.561823,43.968837,2,40,293
"53713038010538",-75.040159,43.723397,2,7,212
"53757644010538",-73.68434,44.072091,2,10,100
"53711360010538",-74.514011,43.29265,2,20,197
"53915763010538",-75.722068,43.42389,2,10,74
"53903802010538",-74.673485,43.661654,2,12,350
"53956017010538",-74.377032,43.543837,2,0,0
"64284624010538",-74.871633,44.74614,2,0,0
"64275700010538",-74.830405,43.37332,2,9,2
"65158637010538",-74.674471,43.586723,2,37,336
"64275460010538",-74.599191,43.447646,2,12,163
"65166192010538",-78.868581,42.003382,2,37,106
"74922872010538",-74.715777,44.864243,2,6,175
"74900380010538",-74.32692,41.889448,2,35.5,80
"122563337010661",-73.492875,43.62934,2,20,51
"59835915010538",-82.337803,38.678918,2,21,184
"59809400010538",-83.233649,39.155585,2,23,22
"66413386010538",-82.181977,39.185726,2,35,20
"76389366010538",-81.479631,39.866994,2,12,357
"76390064010538",-84.022072,39.343284,2,9,145
"157304614010478",-95.346248,34.849491,2,10,286
"157291320010478",-96.079758,34.02199,2,11,125
"58379901010538",-76.822821,41.963047,2,17,141
"58549038010538",-79.705614,41.123381,2,38,120.5
"58569094010538",-77.274855,41.481295,2,8,277
"58529750010538",-79.520491,41.417206,2,23,77
"58548142010538",-75.2596,40.491593,2,0,0
"68321794010538",-77.19419,40.96206,1,21,186
"68306450010538",-79.24607,40.90097,2,25,247
"68280666010538",-77.21399,41.50248,2,21,175
"122562068010661",-78.34295,40.62468,2,12,168
"75718569010478",-81.136762,32.221325,2,0,0
"75705447010478",-79.779222,34.264399,2,13.5,209
"75710842010478",-79.557671,34.069261,2,0,0
"102481250010661",-103.259494,43.956252,2,34,330
"102547020010661",-102.544731,43.075283,2,25,167
"20653172010478",-87.341451,36.261423,2,15,225
"20651164010478",-85.68289,36.172278,2,70.5,8
"20649827010478",-81.846174,36.492326,2,65.5,59
"20635505010478",-86.119351,35.693592,2,66.5,318
"76876821010478",-84.928895,36.073204,2,12,267
"17494767010478",-94.791815,31.111276,2,0,0
"17566740010478",-95.797795,32.164869,2,0,0
"17539253010478",-96.058557,30.450514,2,4,82.5
